USR0000CSNL,20020307,TMAX,161,H,Unnamed: 5,U,Unnamed: 7
USR0000CSNL,20020308,TMAX,144,H,,U,
USR0000CSNL,20020309,TMAX,172,H,,U,
USR0000CSNL,20020310,TMAX,172,H,,U,
USR0000CSNL,20020311,TMAX,211,H,,U,
USR0000CSNL,20020312,TMAX,206,H,,U,
USR0000CSNL,20020313,TMAX,156,H,,U,
USR0000CSNL,20020314,TMAX,161,H,,U,
USR0000CSNL,20020315,TMAX,156,H,,U,
USR0000CSNL,20020316,TMAX,144,H,,U,
USR0000CSNL,20020317,TMAX,89,H,,U,
USR0000CSNL,20020318,TMAX,139,H,,U,
USR0000CSNL,20020319,TMAX,189,H,,U,
USR0000CSNL,20020320,TMAX,239,H,,U,
USR0000CSNL,20020321,TMAX,244,H,,U,
USR0000CSNL,20020322,TMAX,194,H,,U,
USR0000CSNL,20020323,TMAX,183,H,,U,
USR0000CSNL,20020324,TMAX,172,H,,U,
USR0000CSNL,20020325,TMAX,194,H,,U,
USR0000CSNL,20020326,TMAX,222,H,,U,
USR0000CSNL,20020327,TMAX,233,H,,U,
USR0000CSNL,20020328,TMAX,256,H,,U,
USR0000CSNL,20020329,TMAX,267,H,,U,
USR0000CSNL,20020330,TMAX,272,H,,U,
USR0000CSNL,20020331,TMAX,289,H,,U,
USR0000CSNL,20020307,TMIN,50,H,,U,
USR0000CSNL,20020308,TMIN,11,H,,U,
USR0000CSNL,20020309,TMIN,17,H,,U,
USR0000CSNL,20020310,TMIN,83,H,,U,
USR0000CSNL,20020311,TMIN,67,H,,U,
USR0000CSNL,20020312,TMIN,67,H,,U,
USR0000CSNL,20020313,TMIN,56,H,,U,
USR0000CSNL,20020314,TMIN,22,H,,U,
USR0000CSNL,20020315,TMIN,17,H,,U,
USR0000CSNL,20020316,TMIN,44,H,,U,
USR0000CSNL,20020317,TMIN,33,H,,U,
USR0000CSNL,20020318,TMIN,33,H,,U,
USR0000CSNL,20020319,TMIN,11,H,,U,
USR0000CSNL,20020320,TMIN,39,H,,U,
USR0000CSNL,20020321,TMIN,78,H,,U,
USR0000CSNL,20020322,TMIN,83,H,,U,
USR0000CSNL,20020323,TMIN,78,H,,U,
USR0000CSNL,20020324,TMIN,39,H,,U,
USR0000CSNL,20020325,TMIN,44,H,,U,
USR0000CSNL,20020326,TMIN,61,H,,U,
USR0000CSNL,20020327,TMIN,61,H,,U,
USR0000CSNL,20020328,TMIN,89,H,,U,
USR0000CSNL,20020329,TMIN,94,H,,U,
USR0000CSNL,20020330,TMIN,83,H,,U,
USR0000CSNL,20020331,TMIN,89,H,,U,
USR0000CSNL,20020307,TAVG,109,,,U,
USR0000CSNL,20020308,TAVG,76,,,U,
USR0000CSNL,20020309,TAVG,92,,,U,
USR0000CSNL,20020310,TAVG,118,,,U,
USR0000CSNL,20020311,TAVG,129,,,U,
USR0000CSNL,20020312,TAVG,133,,,U,
USR0000CSNL,20020313,TAVG,97,,,U,
USR0000CSNL,20020314,TAVG,87,,,U,
USR0000CSNL,20020315,TAVG,84,,,U,
USR0000CSNL,20020316,TAVG,89,,,U,
USR0000CSNL,20020317,TAVG,54,,,U,
USR0000CSNL,20020318,TAVG,77,,,U,
USR0000CSNL,20020319,TAVG,96,,,U,
USR0000CSNL,20020320,TAVG,132,,,U,
USR0000CSNL,20020321,TAVG,148,,,U,
USR0000CSNL,20020322,TAVG,129,,,U,
USR0000CSNL,20020323,TAVG,125,,,U,
USR0000CSNL,20020324,TAVG,110,,,U,
USR0000CSNL,20020325,TAVG,109,,,U,
USR0000CSNL,20020326,TAVG,132,,,U,
USR0000CSNL,20020327,TAVG,145,,,U,
USR0000CSNL,20020328,TAVG,168,,,U,
USR0000CSNL,20020329,TAVG,178,,,U,
USR0000CSNL,20020330,TAVG,175,,,U,
USR0000CSNL,20020331,TAVG,186,,,U,
USR0000CSNL,20020401,TMAX,294,H,,U,
USR0000CSNL,20020402,TMAX,272,H,,U,
USR0000CSNL,20020403,TMAX,233,H,,U,
USR0000CSNL,20020404,TMAX,206,H,,U,
USR0000CSNL,20020405,TMAX,200,H,,U,
USR0000CSNL,20020406,TMAX,222,H,,U,
USR0000CSNL,20020407,TMAX,244,H,,U,
USR0000CSNL,20020408,TMAX,272,H,,U,
USR0000CSNL,20020409,TMAX,206,H,,U,
USR0000CSNL,20020410,TMAX,244,H,,U,
USR0000CSNL,20020411,TMAX,267,H,,U,
USR0000CSNL,20020412,TMAX,267,H,,U,
USR0000CSNL,20020413,TMAX,300,H,,U,
USR0000CSNL,20020414,TMAX,311,H,,U,
USR0000CSNL,20020415,TMAX,167,H,,U,
USR0000CSNL,20020416,TMAX,183,H,,U,
USR0000CSNL,20020417,TMAX,178,H,,U,
USR0000CSNL,20020418,TMAX,172,H,,U,
USR0000CSNL,20020419,TMAX,222,H,,U,
USR0000CSNL,20020420,TMAX,256,H,,U,
USR0000CSNL,20020421,TMAX,261,H,,U,
USR0000CSNL,20020422,TMAX,289,H,,U,
USR0000CSNL,20020423,TMAX,306,H,,U,
USR0000CSNL,20020424,TMAX,261,H,,U,
USR0000CSNL,20020425,TMAX,256,H,,U,
USR0000CSNL,20020426,TMAX,167,H,,U,
USR0000CSNL,20020427,TMAX,183,H,,U,
USR0000CSNL,20020428,TMAX,206,H,,U,
USR0000CSNL,20020429,TMAX,194,H,,U,
USR0000CSNL,20020430,TMAX,172,H,,U,
USR0000CSNL,20020401,TMIN,106,H,,U,
USR0000CSNL,20020402,TMIN,106,H,,U,
USR0000CSNL,20020403,TMIN,89,H,,U,
USR0000CSNL,20020404,TMIN,78,H,,U,
USR0000CSNL,20020405,TMIN,83,H,,U,
USR0000CSNL,20020406,TMIN,106,H,,U,
USR0000CSNL,20020407,TMIN,72,H,,U,
