USR0000CTIM,20020810,TMAX,339,H,Unnamed: 5,U,Unnamed: 7
USR0000CTIM,20020811,TMAX,339,H,,U,
USR0000CTIM,20020812,TMAX,344,H,,U,
USR0000CTIM,20020813,TMAX,356,H,,U,
USR0000CTIM,20020814,TMAX,356,H,,U,
USR0000CTIM,20020815,TMAX,350,H,,U,
USR0000CTIM,20020816,TMAX,350,H,,U,
USR0000CTIM,20020817,TMAX,311,H,,U,
USR0000CTIM,20020818,TMAX,311,H,,U,
USR0000CTIM,20020819,TMAX,261,H,,U,
USR0000CTIM,20020820,TMAX,206,H,,U,
USR0000CTIM,20020821,TMAX,228,H,,U,
USR0000CTIM,20020822,TMAX,278,H,,U,
USR0000CTIM,20020823,TMAX,267,H,,U,
USR0000CTIM,20020824,TMAX,278,H,,U,
USR0000CTIM,20020825,TMAX,256,H,,U,
USR0000CTIM,20020826,TMAX,256,H,,U,
USR0000CTIM,20020827,TMAX,272,H,,U,
USR0000CTIM,20020828,TMAX,289,H,,U,
USR0000CTIM,20020829,TMAX,278,H,,U,
USR0000CTIM,20020830,TMAX,289,H,,U,
USR0000CTIM,20020831,TMAX,289,H,,U,
USR0000CTIM,20020810,TMIN,200,H,,U,
USR0000CTIM,20020811,TMIN,183,H,,U,
USR0000CTIM,20020812,TMIN,167,H,,U,
USR0000CTIM,20020813,TMIN,167,H,,U,
USR0000CTIM,20020814,TMIN,194,H,,U,
USR0000CTIM,20020815,TMIN,189,H,,U,
USR0000CTIM,20020816,TMIN,189,H,,U,
USR0000CTIM,20020817,TMIN,167,H,,U,
USR0000CTIM,20020818,TMIN,128,H,,U,
USR0000CTIM,20020819,TMIN,128,H,,U,
USR0000CTIM,20020820,TMIN,67,H,,U,
USR0000CTIM,20020821,TMIN,56,H,,U,
USR0000CTIM,20020822,TMIN,94,H,,U,
USR0000CTIM,20020823,TMIN,117,H,,U,
USR0000CTIM,20020824,TMIN,111,H,,U,
USR0000CTIM,20020825,TMIN,100,H,,U,
USR0000CTIM,20020826,TMIN,94,H,,U,
USR0000CTIM,20020827,TMIN,89,H,,U,
USR0000CTIM,20020828,TMIN,122,H,,U,
USR0000CTIM,20020829,TMIN,156,H,,U,
USR0000CTIM,20020830,TMIN,128,H,,U,
USR0000CTIM,20020831,TMIN,111,H,,U,
USR0000CTIM,20020810,TAVG,264,,,U,
USR0000CTIM,20020811,TAVG,252,,,U,
USR0000CTIM,20020812,TAVG,255,,,U,
USR0000CTIM,20020813,TAVG,265,,,U,
USR0000CTIM,20020814,TAVG,267,,,U,
USR0000CTIM,20020815,TAVG,266,,,U,
USR0000CTIM,20020816,TAVG,255,,,U,
USR0000CTIM,20020817,TAVG,234,,,U,
USR0000CTIM,20020818,TAVG,222,,,U,
USR0000CTIM,20020819,TAVG,193,,,U,
USR0000CTIM,20020820,TAVG,135,,,U,
USR0000CTIM,20020821,TAVG,142,,,U,
USR0000CTIM,20020822,TAVG,180,,,U,
USR0000CTIM,20020823,TAVG,184,,,U,
USR0000CTIM,20020824,TAVG,191,,,U,
USR0000CTIM,20020825,TAVG,175,,,U,
