US1CATL0005,20081029,PRCP,0,Unnamed: 4,Unnamed: 5,N,0700
US1CATL0005,20081030,PRCP,0,,,N,700
US1CATL0005,20081031,PRCP,25,,,N,700
US1CATL0005,20081029,SNOW,0,,,N,700
US1CATL0005,20081030,SNOW,0,,,N,700
US1CATL0005,20081031,SNOW,0,,,N,700
US1CATL0005,20081101,PRCP,0,,,N,700
US1CATL0005,20081102,PRCP,114,,,N,700
US1CATL0005,20081103,PRCP,0,,,N,700
US1CATL0005,20081104,PRCP,137,,,N,700
US1CATL0005,20081105,PRCP,0,,,N,700
US1CATL0005,20081106,PRCP,0,,,N,700
US1CATL0005,20081107,PRCP,0,,,N,700
US1CATL0005,20081108,PRCP,0,,,N,700
US1CATL0005,20081109,PRCP,25,,,N,700
US1CATL0005,20081110,PRCP,0,,,N,700
US1CATL0005,20081111,PRCP,0,,,N,700
US1CATL0005,20081112,PRCP,0,,,N,700
US1CATL0005,20081113,PRCP,0,,,N,700
US1CATL0005,20081114,PRCP,0,,,N,700
US1CATL0005,20081115,PRCP,0,,,N,700
US1CATL0005,20081116,PRCP,0,,,N,700
US1CATL0005,20081117,PRCP,0,,,N,700
US1CATL0005,20081118,PRCP,0,,,N,700
US1CATL0005,20081119,PRCP,0,,,N,700
US1CATL0005,20081120,PRCP,0,,,N,700
US1CATL0005,20081121,PRCP,0,,,N,700
US1CATL0005,20081122,PRCP,0,,,N,700
US1CATL0005,20081123,PRCP,0,,,N,700
US1CATL0005,20081125,PRCP,0,,,N,700
US1CATL0005,20081126,PRCP,135,,,N,700
US1CATL0005,20081127,PRCP,81,,,N,700
US1CATL0005,20081128,PRCP,3,,,N,700
US1CATL0005,20081129,PRCP,0,,,N,700
US1CATL0005,20081130,PRCP,0,,,N,700
US1CATL0005,20081101,SNOW,0,,,N,700
US1CATL0005,20081102,SNOW,0,,,N,700
US1CATL0005,20081103,SNOW,0,,,N,700
US1CATL0005,20081104,SNOW,0,,,N,700
US1CATL0005,20081105,SNOW,0,,,N,700
US1CATL0005,20081106,SNOW,0,,,N,700
US1CATL0005,20081107,SNOW,0,,,N,700
US1CATL0005,20081108,SNOW,0,,,N,700
US1CATL0005,20081109,SNOW,0,,,N,700
US1CATL0005,20081110,SNOW,0,,,N,700
US1CATL0005,20081111,SNOW,0,,,N,700
US1CATL0005,20081112,SNOW,0,,,N,700
US1CATL0005,20081113,SNOW,0,,,N,700
US1CATL0005,20081114,SNOW,0,,,N,700
US1CATL0005,20081115,SNOW,0,,,N,700
US1CATL0005,20081116,SNOW,0,,,N,700
US1CATL0005,20081117,SNOW,0,,,N,700
US1CATL0005,20081118,SNOW,0,,,N,700
US1CATL0005,20081119,SNOW,0,,,N,700
US1CATL0005,20081120,SNOW,0,,,N,700
US1CATL0005,20081121,SNOW,0,,,N,700
US1CATL0005,20081122,SNOW,0,,,N,700
US1CATL0005,20081123,SNOW,0,,,N,700
US1CATL0005,20081125,SNOW,0,,,N,700
US1CATL0005,20081126,SNOW,0,,,N,700
US1CATL0005,20081127,SNOW,0,,,N,700
US1CATL0005,20081128,SNOW,0,,,N,700
US1CATL0005,20081129,SNOW,0,,,N,700
US1CATL0005,20081130,SNOW,0,,,N,700
US1CATL0005,20081201,PRCP,0,,,N,700
US1CATL0005,20081202,PRCP,0,,,N,700
US1CATL0005,20081203,PRCP,0,,,N,700
US1CATL0005,20081204,PRCP,0,,,N,700
US1CATL0005,20081205,PRCP,0,,,N,700
US1CATL0005,20081206,PRCP,0,,,N,700
US1CATL0005,20081207,PRCP,0,,,N,700
US1CATL0005,20081208,PRCP,0,,,N,700
US1CATL0005,20081209,PRCP,0,,,N,700
US1CATL0005,20081210,PRCP,0,,,N,700
US1CATL0005,20081211,PRCP,0,,,N,700
US1CATL0005,20081212,PRCP,0,,,N,700
US1CATL0005,20081213,PRCP,23,,,N,700
US1CATL0005,20081214,PRCP,5,,,N,700
US1CATL0005,20081215,PRCP,109,,,N,700
US1CATL0005,20081216,PRCP,61,,,N,700
US1CATL0005,20081217,PRCP,8,,,N,700
US1CATL0005,20081218,PRCP,0,,,N,700
US1CATL0005,20081219,PRCP,0,,,N,700
US1CATL0005,20081220,PRCP,0,,,N,700
US1CATL0005,20081221,PRCP,0,,,N,700
US1CATL0005,20081222,PRCP,71,,,N,700
US1CATL0005,20081223,PRCP,5,,,N,700
US1CATL0005,20081224,PRCP,0,,,N,700
US1CATL0005,20081225,PRCP,5,,,N,700
US1CATL0005,20081226,PRCP,61,,,N,700
US1CATL0005,20081227,PRCP,0,,,N,700
US1CATL0005,20081228,PRCP,0,,,N,700
US1CATL0005,20081229,PRCP,0,,,N,700
US1CATL0005,20081230,PRCP,0,,,N,700
US1CATL0005,20081231,PRCP,0,,,N,700
US1CATL0005,20081201,SNOW,0,,,N,700
US1CATL0005,20081202,SNOW,0,,,N,700
US1CATL0005,20081203,SNOW,0,,,N,700
US1CATL0005,20081204,SNOW,0,,,N,700
US1CATL0005,20081205,SNOW,0,,,N,700
US1CATL0005,20081206,SNOW,0,,,N,700
US1CATL0005,20081207,SNOW,0,,,N,700
US1CATL0005,20081208,SNOW,0,,,N,700
US1CATL0005,20081209,SNOW,0,,,N,700
US1CATL0005,20081210,SNOW,0,,,N,700
US1CATL0005,20081211,SNOW,0,,,N,700
US1CATL0005,20081212,SNOW,0,,,N,700
US1CATL0005,20081213,SNOW,0,,,N,700
US1CATL0005,20081214,SNOW,0,,,N,700
US1CATL0005,20081215,SNOW,0,,,N,700
US1CATL0005,20081218,SNOW,0,,,N,700
US1CATL0005,20081219,SNOW,0,,,N,700
US1CATL0005,20081220,SNOW,0,,,N,700
US1CATL0005,20081221,SNOW,0,,,N,700
US1CATL0005,20081224,SNOW,0,,,N,700
US1CATL0005,20081227,SNOW,0,,,N,700
US1CATL0005,20081228,SNOW,0,,,N,700
US1CATL0005,20081229,SNOW,0,,,N,700
US1CATL0005,20081230,SNOW,0,,,N,700
US1CATL0005,20081231,SNOW,0,,,N,700
US1CATL0005,20090101,PRCP,0,,,N,700
US1CATL0005,20090102,PRCP,0,,,N,700
US1CATL0005,20090103,PRCP,20,,,N,700
US1CATL0005,20090104,PRCP,10,,,N,700
US1CATL0005,20090105,PRCP,0,,,N,700
US1CATL0005,20090106,PRCP,13,,,N,700
US1CATL0005,20090107,PRCP,0,,,N,700
US1CATL0005,20090108,PRCP,0,,,N,700
US1CATL0005,20090109,PRCP,8,,,N,700
US1CATL0005,20090110,PRCP,0,,,N,700
US1CATL0005,20090111,PRCP,0,,,N,700
US1CATL0005,20090112,PRCP,0,,,N,700
US1CATL0005,20090113,PRCP,0,,,N,700
US1CATL0005,20090114,PRCP,0,,,N,700
US1CATL0005,20090115,PRCP,0,,,N,700
US1CATL0005,20090116,PRCP,0,,,N,700
US1CATL0005,20090117,PRCP,0,,,N,700
US1CATL0005,20090118,PRCP,0,,,N,700
US1CATL0005,20090119,PRCP,0,,,N,700
US1CATL0005,20090120,PRCP,0,,,N,700
US1CATL0005,20090121,PRCP,0,,,N,700
US1CATL0005,20090122,PRCP,46,,,N,700
US1CATL0005,20090123,PRCP,43,,,N,700
US1CATL0005,20090124,PRCP,99,,,N,700
US1CATL0005,20090125,PRCP,8,,,N,700
